ts,date,year,month,day,hour,minute,tz,hour_cer,day_cer
2010-08-01 06:00:00+01:00,2010-08-01,2010,8,1,6,0,IST,13,578
2010-08-01 06:30:00+01:00,2010-08-01,2010,8,1,6,30,IST,14,578
2010-08-01 07:00:00+01:00,2010-08-01,2010,8,1,7,0,IST,15,578
2010-08-01 07:30:00+01:00,2010-08-01,2010,8,1,7,30,IST,16,578
2010-08-01 08:00:00+01:00,2010-08-01,2010,8,1,8,0,IST,17,578
2010-08-01 08:30:00+01:00,2010-08-01,2010,8,1,8,30,IST,18,578
2010-08-01 09:00:00+01:00,2010-08-01,2010,8,1,9,0,IST,19,578
2010-08-01 09:30:00+01:00,2010-08-01,2010,8,1,9,30,IST,20,578
2010-08-01 10:00:00+01:00,2010-08-01,2010,8,1,10,0,IST,21,578
2010-08-01 10:30:00+01:00,2010-08-01,2010,8,1,10,30,IST,22,578
2010-08-01 11:00:00+01:00,2010-08-01,2010,8,1,11,0,IST,23,578
2010-08-01 11:30:00+01:00,2010-08-01,2010,8,1,11,30,IST,24,578
2010-08-01 12:00:00+01:00,2010-08-01,2010,8,1,12,0,IST,25,578
2010-08-01 12:30:00+01:00,2010-08-01,2010,8,1,12,30,IST,26,578
2010-08-01 13:00:00+01:00,2010-08-01,2010,8,1,13,0,IST,27,578
2010-08-01 13:30:00+01:00,2010-08-01,2010,8,1,13,30,IST,28,578
2010-08-01 14:00:00+01:00,2010-08-01,2010,8,1,14,0,IST,29,578
2010-08-01 14:30:00+01:00,2010-08-01,2010,8,1,14,30,IST,30,578
2010-08-01 15:00:00+01:00,2010-08-01,2010,8,1,15,0,IST,31,578
2010-08-01 15:30:00+01:00,2010-08-01,2010,8,1,15,30,IST,32,578
2010-08-01 16:00:00+01:00,2010-08-01,2010,8,1,16,0,IST,33,578
2010-08-01 16:30:00+01:00,2010-08-01,2010,8,1,16,30,IST,34,578
2010-08-01 17:00:00+01:00,2010-08-01,2010,8,1,17,0,IST,35,578
2010-08-01 17:30:00+01:00,2010-08-01,2010,8,1,17,30,IST,36,578
2010-08-01 18:00:00+01:00,2010-08-01,2010,8,1,18,0,IST,37,578
2010-08-01 18:30:00+01:00,2010-08-01,2010,8,1,18,30,IST,38,578
2010-08-01 19:00:00+01:00,2010-08-01,2010,8,1,19,0,IST,39,578
2010-08-01 19:30:00+01:00,2010-08-01,2010,8,1,19,30,IST,40,578
2010-08-01 20:00:00+01:00,2010-08-01,2010,8,1,20,0,IST,41,578
2010-08-01 20:30:00+01:00,2010-08-01,2010,8,1,20,30,IST,42,578
2010-08-01 21:00:00+01:00,2010-08-01,2010,8,1,21,0,IST,43,578
2010-08-01 21:30:00+01:00,2010-08-01,2010,8,1,21,30,IST,44,578
2010-08-01 22:00:00+01:00,2010-08-01,2010,8,1,22,0,IST,45,578
2010-08-01 22:30:00+01:00,2010-08-01,2010,8,1,22,30,IST,46,578
2010-08-01 23:00:00+01:00,2010-08-01,2010,8,1,23,0,IST,47,578
2010-08-01 23:30:00+01:00,2010-08-01,2010,8,1,23,30,IST,48,578
2010-08-02 00:00:00+01:00,2010-08-02,2010,8,2,0,0,IST,1,579
2010-08-02 00:30:00+01:00,2010-08-02,2010,8,2,0,30,IST,2,579
2010-08-02 01:00:00+01:00,2010-08-02,2010,8,2,1,0,IST,3,579
2010-08-02 01:30:00+01:00,2010-08-02,2010,8,2,1,30,IST,4,579
2010-08-02 02:00:00+01:00,2010-08-02,2010,8,2,2,0,IST,5,579
2010-08-02 02:30:00+01:00,2010-08-02,2010,8,2,2,30,IST,6,579
2010-08-02 03:00:00+01:00,2010-08-02,2010,8,2,3,0,IST,7,579
2010-08-02 03:30:00+01:00,2010-08-02,2010,8,2,3,30,IST,8,579
2010-08-02 04:00:00+01:00,2010-08-02,2010,8,2,4,0,IST,9,579
2010-08-02 04:30:00+01:00,2010-08-02,2010,8,2,4,30,IST,10,579
2010-08-02 05:00:00+01:00,2010-08-02,2010,8,2,5,0,IST,11,579
2010-08-02 05:30:00+01:00,2010-08-02,2010,8,2,5,30,IST,12,579
2010-08-02 06:00:00+01:00,2010-08-02,2010,8,2,6,0,IST,13,579
2010-08-02 06:30:00+01:00,2010-08-02,2010,8,2,6,30,IST,14,579
2010-08-02 07:00:00+01:00,2010-08-02,2010,8,2,7,0,IST,15,579
2010-08-02 07:30:00+01:00,2010-08-02,2010,8,2,7,30,IST,16,579
2010-08-02 08:00:00+01:00,2010-08-02,2010,8,2,8,0,IST,17,579
2010-08-02 08:30:00+01:00,2010-08-02,2010,8,2,8,30,IST,18,579
2010-08-02 09:00:00+01:00,2010-08-02,2010,8,2,9,0,IST,19,579
2010-08-02 09:30:00+01:00,2010-08-02,2010,8,2,9,30,IST,20,579
2010-08-02 10:00:00+01:00,2010-08-02,2010,8,2,10,0,IST,21,579
2010-08-02 10:30:00+01:00,2010-08-02,2010,8,2,10,30,IST,22,579
2010-08-02 11:00:00+01:00,2010-08-02,2010,8,2,11,0,IST,23,579
2010-08-02 11:30:00+01:00,2010-08-02,2010,8,2,11,30,IST,24,579
2010-08-02 12:00:00+01:00,2010-08-02,2010,8,2,12,0,IST,25,579
2010-08-02 12:30:00+01:00,2010-08-02,2010,8,2,12,30,IST,26,579
2010-08-02 13:00:00+01:00,2010-08-02,2010,8,2,13,0,IST,27,579
2010-08-02 13:30:00+01:00,2010-08-02,2010,8,2,13,30,IST,28,579
2010-08-02 14:00:00+01:00,2010-08-02,2010,8,2,14,0,IST,29,579
2010-08-02 14:30:00+01:00,2010-08-02,2010,8,2,14,30,IST,30,579
2010-08-02 15:00:00+01:00,2010-08-02,2010,8,2,15,0,IST,31,579
2010-08-02 15:30:00+01:00,2010-08-02,2010,8,2,15,30,IST,32,579
2010-08-02 16:00:00+01:00,2010-08-02,2010,8,2,16,0,IST,33,579
2010-08-02 16:30:00+01:00,2010-08-02,2010,8,2,16,30,IST,34,579
2010-08-02 17:00:00+01:00,2010-08-02,2010,8,2,17,0,IST,35,579
2010-08-02 17:30:00+01:00,2010-08-02,2010,8,2,17,30,IST,36,579
2010-08-02 18:00:00+01:00,2010-08-02,2010,8,2,18,0,IST,37,579
2010-08-02 18:30:00+01:00,2010-08-02,2010,8,2,18,30,IST,38,579
2010-08-02 19:00:00+01:00,2010-08-02,2010,8,2,19,0,IST,39,579
2010-08-02 19:30:00+01:00,2010-08-02,2010,8,2,19,30,IST,40,579
2010-08-02 20:00:00+01:00,2010-08-02,2010,8,2,20,0,IST,41,579
2010-08-02 20:30:00+01:00,2010-08-02,2010,8,2,20,30,IST,42,579
2010-08-02 21:00:00+01:00,2010-08-02,2010,8,2,21,0,IST,43,579
2010-08-02 21:30:00+01:00,2010-08-02,2010,8,2,21,30,IST,44,579
2010-08-02 22:00:00+01:00,2010-08-02,2010,8,2,22,0,IST,45,579
2010-08-02 22:30:00+01:00,2010-08-02,2010,8,2,22,30,IST,46,579
2010-08-02 23:00:00+01:00,2010-08-02,2010,8,2,23,0,IST,47,579
2010-08-02 23:30:00+01:00,2010-08-02,2010,8,2,23,30,IST,48,579
2010-08-03 00:00:00+01:00,2010-08-03,2010,8,3,0,0,IST,1,580
2010-08-03 00:30:00+01:00,2010-08-03,2010,8,3,0,30,IST,2,580
2010-08-03 01:00:00+01:00,2010-08-03,2010,8,3,1,0,IST,3,580
2010-08-03 01:30:00+01:00,2010-08-03,2010,8,3,1,30,IST,4,580
2010-08-03 02:00:00+01:00,2010-08-03,2010,8,3,2,0,IST,5,580
2010-08-03 02:30:00+01:00,2010-08-03,2010,8,3,2,30,IST,6,580
2010-08-03 03:00:00+01:00,2010-08-03,2010,8,3,3,0,IST,7,580
2010-08-03 03:30:00+01:00,2010-08-03,2010,8,3,3,30,IST,8,580
2010-08-03 04:00:00+01:00,2010-08-03,2010,8,3,4,0,IST,9,580
2010-08-03 04:30:00+01:00,2010-08-03,2010,8,3,4,30,IST,10,580
2010-08-03 05:00:00+01:00,2010-08-03,2010,8,3,5,0,IST,11,580
2010-08-03 05:30:00+01:00,2010-08-03,2010,8,3,5,30,IST,12,580
2010-08-03 06:00:00+01:00,2010-08-03,2010,8,3,6,0,IST,13,580
2010-08-03 06:30:00+01:00,2010-08-03,2010,8,3,6,30,IST,14,580
2010-08-03 07:00:00+01:00,2010-08-03,2010,8,3,7,0,IST,15,580
2010-08-03 07:30:00+01:00,2010-08-03,2010,8,3,7,30,IST,16,580
2010-08-03 08:00:00+01:00,2010-08-03,2010,8,3,8,0,IST,17,580
2010-08-03 08:30:00+01:00,2010-08-03,2010,8,3,8,30,IST,18,580
2010-08-03 09:00:00+01:00,2010-08-03,2010,8,3,9,0,IST,19,580
2010-08-03 09:30:00+01:00,2010-08-03,2010,8,3,9,30,IST,20,580
2010-08-03 10:00:00+01:00,2010-08-03,2010,8,3,10,0,IST,21,580
2010-08-03 10:30:00+01:00,2010-08-03,2010,8,3,10,30,IST,22,580
2010-08-03 11:00:00+01:00,2010-08-03,2010,8,3,11,0,IST,23,580
2010-08-03 11:30:00+01:00,2010-08-03,2010,8,3,11,30,IST,24,580
2010-08-03 12:00:00+01:00,2010-08-03,2010,8,3,12,0,IST,25,580
2010-08-03 12:30:00+01:00,2010-08-03,2010,8,3,12,30,IST,26,580
2010-08-03 13:00:00+01:00,2010-08-03,2010,8,3,13,0,IST,27,580
2010-08-03 13:30:00+01:00,2010-08-03,2010,8,3,13,30,IST,28,580
2010-08-03 14:00:00+01:00,2010-08-03,2010,8,3,14,0,IST,29,580
2010-08-03 14:30:00+01:00,2010-08-03,2010,8,3,14,30,IST,30,580
2010-08-03 15:00:00+01:00,2010-08-03,2010,8,3,15,0,IST,31,580
2010-08-03 15:30:00+01:00,2010-08-03,2010,8,3,15,30,IST,32,580
2010-08-03 16:00:00+01:00,2010-08-03,2010,8,3,16,0,IST,33,580
2010-08-03 16:30:00+01:00,2010-08-03,2010,8,3,16,30,IST,34,580
2010-08-03 17:00:00+01:00,2010-08-03,2010,8,3,17,0,IST,35,580
2010-08-03 17:30:00+01:00,2010-08-03,2010,8,3,17,30,IST,36,580
2010-08-03 18:00:00+01:00,2010-08-03,2010,8,3,18,0,IST,37,580
2010-08-03 18:30:00+01:00,2010-08-03,2010,8,3,18,30,IST,38,580
2010-08-03 19:00:00+01:00,2010-08-03,2010,8,3,19,0,IST,39,580
2010-08-03 19:30:00+01:00,2010-08-03,2010,8,3,19,30,IST,40,580
2010-08-03 20:00:00+01:00,2010-08-03,2010,8,3,20,0,IST,41,580
2010-08-03 20:30:00+01:00,2010-08-03,2010,8,3,20,30,IST,42,580
2010-08-03 21:00:00+01:00,2010-08-03,2010,8,3,21,0,IST,43,580
2010-08-03 21:30:00+01:00,2010-08-03,2010,8,3,21,30,IST,44,580
2010-08-03 22:00:00+01:00,2010-08-03,2010,8,3,22,0,IST,45,580
2010-08-03 22:30:00+01:00,2010-08-03,2010,8,3,22,30,IST,46,580
2010-08-03 23:00:00+01:00,2010-08-03,2010,8,3,23,0,IST,47,580
2010-08-03 23:30:00+01:00,2010-08-03,2010,8,3,23,30,IST,48,580
2010-08-04 00:00:00+01:00,2010-08-04,2010,8,4,0,0,IST,1,581
2010-08-04 00:30:00+01:00,2010-08-04,2010,8,4,0,30,IST,2,581
2010-08-04 01:00:00+01:00,2010-08-04,2010,8,4,1,0,IST,3,581
2010-08-04 01:30:00+01:00,2010-08-04,2010,8,4,1,30,IST,4,581
2010-08-04 02:00:00+01:00,2010-08-04,2010,8,4,2,0,IST,5,581
2010-08-04 02:30:00+01:00,2010-08-04,2010,8,4,2,30,IST,6,581
2010-08-04 03:00:00+01:00,2010-08-04,2010,8,4,3,0,IST,7,581
2010-08-04 03:30:00+01:00,2010-08-04,2010,8,4,3,30,IST,8,581
2010-08-04 04:00:00+01:00,2010-08-04,2010,8,4,4,0,IST,9,581
2010-08-04 04:30:00+01:00,2010-08-04,2010,8,4,4,30,IST,10,581
2010-08-04 05:00:00+01:00,2010-08-04,2010,8,4,5,0,IST,11,581
2010-08-04 05:30:00+01:00,2010-08-04,2010,8,4,5,30,IST,12,581
2010-08-04 06:00:00+01:00,2010-08-04,2010,8,4,6,0,IST,13,581
2010-08-04 06:30:00+01:00,2010-08-04,2010,8,4,6,30,IST,14,581
2010-08-04 07:00:00+01:00,2010-08-04,2010,8,4,7,0,IST,15,581
2010-08-04 07:30:00+01:00,2010-08-04,2010,8,4,7,30,IST,16,581
2010-08-04 08:00:00+01:00,2010-08-04,2010,8,4,8,0,IST,17,581
2010-08-04 08:30:00+01:00,2010-08-04,2010,8,4,8,30,IST,18,581
2010-08-04 09:00:00+01:00,2010-08-04,2010,8,4,9,0,IST,19,581
2010-08-04 09:30:00+01:00,2010-08-04,2010,8,4,9,30,IST,20,581
2010-08-04 10:00:00+01:00,2010-08-04,2010,8,4,10,0,IST,21,581
2010-08-04 10:30:00+01:00,2010-08-04,2010,8,4,10,30,IST,22,581
2010-08-04 11:00:00+01:00,2010-08-04,2010,8,4,11,0,IST,23,581
2010-08-04 11:30:00+01:00,2010-08-04,2010,8,4,11,30,IST,24,581
2010-08-04 12:00:00+01:00,2010-08-04,2010,8,4,12,0,IST,25,581
2010-08-04 12:30:00+01:00,2010-08-04,2010,8,4,12,30,IST,26,581
2010-08-04 13:00:00+01:00,2010-08-04,2010,8,4,13,0,IST,27,581
2010-08-04 13:30:00+01:00,2010-08-04,2010,8,4,13,30,IST,28,581
2010-08-04 14:00:00+01:00,2010-08-04,2010,8,4,14,0,IST,29,581
2010-08-04 14:30:00+01:00,2010-08-04,2010,8,4,14,30,IST,30,581
2010-08-04 15:00:00+01:00,2010-08-04,2010,8,4,15,0,IST,31,581
2010-08-04 15:30:00+01:00,2010-08-04,2010,8,4,15,30,IST,32,581
2010-08-04 16:00:00+01:00,2010-08-04,2010,8,4,16,0,IST,33,581
2010-08-04 16:30:00+01:00,2010-08-04,2010,8,4,16,30,IST,34,581
2010-08-04 17:00:00+01:00,2010-08-04,2010,8,4,17,0,IST,35,581
2010-08-04 17:30:00+01:00,2010-08-04,2010,8,4,17,30,IST,36,581
2010-08-04 18:00:00+01:00,2010-08-04,2010,8,4,18,0,IST,37,581
2010-08-04 18:30:00+01:00,2010-08-04,2010,8,4,18,30,IST,38,581
2010-08-04 19:00:00+01:00,2010-08-04,2010,8,4,19,0,IST,39,581
2010-08-04 19:30:00+01:00,2010-08-04,2010,8,4,19,30,IST,40,581
2010-08-04 20:00:00+01:00,2010-08-04,2010,8,4,20,0,IST,41,581
2010-08-04 20:30:00+01:00,2010-08-04,2010,8,4,20,30,IST,42,581
2010-08-04 21:00:00+01:00,2010-08-04,2010,8,4,21,0,IST,43,581
2010-08-04 21:30:00+01:00,2010-08-04,2010,8,4,21,30,IST,44,581
2010-08-04 22:00:00+01:00,2010-08-04,2010,8,4,22,0,IST,45,581
2010-08-04 22:30:00+01:00,2010-08-04,2010,8,4,22,30,IST,46,581
2010-08-04 23:00:00+01:00,2010-08-04,2010,8,4,23,0,IST,47,581
2010-08-04 23:30:00+01:00,2010-08-04,2010,8,4,23,30,IST,48,581
2010-08-05 00:00:00+01:00,2010-08-05,2010,8,5,0,0,IST,1,582
2010-08-05 00:30:00+01:00,2010-08-05,2010,8,5,0,30,IST,2,582
2010-08-05 01:00:00+01:00,2010-08-05,2010,8,5,1,0,IST,3,582
2010-08-05 01:30:00+01:00,2010-08-05,2010,8,5,1,30,IST,4,582
2010-08-05 02:00:00+01:00,2010-08-05,2010,8,5,2,0,IST,5,582
2010-08-05 02:30:00+01:00,2010-08-05,2010,8,5,2,30,IST,6,582
2010-08-05 03:00:00+01:00,2010-08-05,2010,8,5,3,0,IST,7,582
2010-08-05 03:30:00+01:00,2010-08-05,2010,8,5,3,30,IST,8,582
2010-08-05 04:00:00+01:00,2010-08-05,2010,8,5,4,0,IST,9,582
2010-08-05 04:30:00+01:00,2010-08-05,2010,8,5,4,30,IST,10,582
2010-08-05 05:00:00+01:00,2010-08-05,2010,8,5,5,0,IST,11,582
2010-08-05 05:30:00+01:00,2010-08-05,2010,8,5,5,30,IST,12,582
2010-08-05 06:00:00+01:00,2010-08-05,2010,8,5,6,0,IST,13,582
2010-08-05 06:30:00+01:00,2010-08-05,2010,8,5,6,30,IST,14,582
2010-08-05 07:00:00+01:00,2010-08-05,2010,8,5,7,0,IST,15,582
2010-08-05 07:30:00+01:00,2010-08-05,2010,8,5,7,30,IST,16,582
2010-08-05 08:00:00+01:00,2010-08-05,2010,8,5,8,0,IST,17,582
2010-08-05 08:30:00+01:00,2010-08-05,2010,8,5,8,30,IST,18,582
2010-08-05 09:00:00+01:00,2010-08-05,2010,8,5,9,0,IST,19,582
2010-08-05 09:30:00+01:00,2010-08-05,2010,8,5,9,30,IST,20,582
2010-08-05 10:00:00+01:00,2010-08-05,2010,8,5,10,0,IST,21,582
2010-08-05 10:30:00+01:00,2010-08-05,2010,8,5,10,30,IST,22,582
2010-08-05 11:00:00+01:00,2010-08-05,2010,8,5,11,0,IST,23,582
2010-08-05 11:30:00+01:00,2010-08-05,2010,8,5,11,30,IST,24,582
2010-08-05 12:00:00+01:00,2010-08-05,2010,8,5,12,0,IST,25,582
2010-08-05 12:30:00+01:00,2010-08-05,2010,8,5,12,30,IST,26,582
2010-08-05 13:00:00+01:00,2010-08-05,2010,8,5,13,0,IST,27,582
2010-08-05 13:30:00+01:00,2010-08-05,2010,8,5,13,30,IST,28,582
2010-08-05 14:00:00+01:00,2010-08-05,2010,8,5,14,0,IST,29,582
2010-08-05 14:30:00+01:00,2010-08-05,2010,8,5,14,30,IST,30,582
2010-08-05 15:00:00+01:00,2010-08-05,2010,8,5,15,0,IST,31,582
2010-08-05 15:30:00+01:00,2010-08-05,2010,8,5,15,30,IST,32,582
2010-08-05 16:00:00+01:00,2010-08-05,2010,8,5,16,0,IST,33,582
2010-08-05 16:30:00+01:00,2010-08-05,2010,8,5,16,30,IST,34,582
2010-08-05 17:00:00+01:00,2010-08-05,2010,8,5,17,0,IST,35,582
2010-08-05 17:30:00+01:00,2010-08-05,2010,8,5,17,30,IST,36,582
2010-08-05 18:00:00+01:00,2010-08-05,2010,8,5,18,0,IST,37,582
2010-08-05 18:30:00+01:00,2010-08-05,2010,8,5,18,30,IST,38,582
2010-08-05 19:00:00+01:00,2010-08-05,2010,8,5,19,0,IST,39,582
2010-08-05 19:30:00+01:00,2010-08-05,2010,8,5,19,30,IST,40,582
2010-08-05 20:00:00+01:00,2010-08-05,2010,8,5,20,0,IST,41,582
2010-08-05 20:30:00+01:00,2010-08-05,2010,8,5,20,30,IST,42,582
2010-08-05 21:00:00+01:00,2010-08-05,2010,8,5,21,0,IST,43,582
2010-08-05 21:30:00+01:00,2010-08-05,2010,8,5,21,30,IST,44,582
2010-08-05 22:00:00+01:00,2010-08-05,2010,8,5,22,0,IST,45,582
2010-08-05 22:30:00+01:00,2010-08-05,2010,8,5,22,30,IST,46,582
2010-08-05 23:00:00+01:00,2010-08-05,2010,8,5,23,0,IST,47,582
2010-08-05 23:30:00+01:00,2010-08-05,2010,8,5,23,30,IST,48,582
2010-08-06 00:00:00+01:00,2010-08-06,2010,8,6,0,0,IST,1,583
2010-08-06 00:30:00+01:00,2010-08-06,2010,8,6,0,30,IST,2,583
2010-08-06 01:00:00+01:00,2010-08-06,2010,8,6,1,0,IST,3,583
2010-08-06 01:30:00+01:00,2010-08-06,2010,8,6,1,30,IST,4,583
2010-08-06 02:00:00+01:00,2010-08-06,2010,8,6,2,0,IST,5,583
2010-08-06 02:30:00+01:00,2010-08-06,2010,8,6,2,30,IST,6,583
2010-08-06 03:00:00+01:00,2010-08-06,2010,8,6,3,0,IST,7,583
2010-08-06 03:30:00+01:00,2010-08-06,2010,8,6,3,30,IST,8,583
2010-08-06 04:00:00+01:00,2010-08-06,2010,8,6,4,0,IST,9,583
2010-08-06 04:30:00+01:00,2010-08-06,2010,8,6,4,30,IST,10,583
2010-08-06 05:00:00+01:00,2010-08-06,2010,8,6,5,0,IST,11,583
2010-08-06 05:30:00+01:00,2010-08-06,2010,8,6,5,30,IST,12,583
2010-08-06 06:00:00+01:00,2010-08-06,2010,8,6,6,0,IST,13,583
2010-08-06 06:30:00+01:00,2010-08-06,2010,8,6,6,30,IST,14,583
2010-08-06 07:00:00+01:00,2010-08-06,2010,8,6,7,0,IST,15,583
2010-08-06 07:30:00+01:00,2010-08-06,2010,8,6,7,30,IST,16,583
2010-08-06 08:00:00+01:00,2010-08-06,2010,8,6,8,0,IST,17,583
2010-08-06 08:30:00+01:00,2010-08-06,2010,8,6,8,30,IST,18,583
2010-08-06 09:00:00+01:00,2010-08-06,2010,8,6,9,0,IST,19,583
2010-08-06 09:30:00+01:00,2010-08-06,2010,8,6,9,30,IST,20,583
2010-08-06 10:00:00+01:00,2010-08-06,2010,8,6,10,0,IST,21,583
2010-08-06 10:30:00+01:00,2010-08-06,2010,8,6,10,30,IST,22,583
2010-08-06 11:00:00+01:00,2010-08-06,2010,8,6,11,0,IST,23,583
2010-08-06 11:30:00+01:00,2010-08-06,2010,8,6,11,30,IST,24,583
2010-08-06 12:00:00+01:00,2010-08-06,2010,8,6,12,0,IST,25,583
2010-08-06 12:30:00+01:00,2010-08-06,2010,8,6,12,30,IST,26,583
2010-08-06 13:00:00+01:00,2010-08-06,2010,8,6,13,0,IST,27,583
2010-08-06 13:30:00+01:00,2010-08-06,2010,8,6,13,30,IST,28,583
2010-08-06 14:00:00+01:00,2010-08-06,2010,8,6,14,0,IST,29,583
2010-08-06 14:30:00+01:00,2010-08-06,2010,8,6,14,30,IST,30,583
2010-08-06 15:00:00+01:00,2010-08-06,2010,8,6,15,0,IST,31,583
2010-08-06 15:30:00+01:00,2010-08-06,2010,8,6,15,30,IST,32,583
2010-08-06 16:00:00+01:00,2010-08-06,2010,8,6,16,0,IST,33,583
2010-08-06 16:30:00+01:00,2010-08-06,2010,8,6,16,30,IST,34,583
2010-08-06 17:00:00+01:00,2010-08-06,2010,8,6,17,0,IST,35,583
2010-08-06 17:30:00+01:00,2010-08-06,2010,8,6,17,30,IST,36,583
2010-08-06 18:00:00+01:00,2010-08-06,2010,8,6,18,0,IST,37,583
2010-08-06 18:30:00+01:00,2010-08-06,2010,8,6,18,30,IST,38,583
2010-08-06 19:00:00+01:00,2010-08-06,2010,8,6,19,0,IST,39,583
2010-08-06 19:30:00+01:00,2010-08-06,2010,8,6,19,30,IST,40,583
2010-08-06 20:00:00+01:00,2010-08-06,2010,8,6,20,0,IST,41,583
2010-08-06 20:30:00+01:00,2010-08-06,2010,8,6,20,30,IST,42,583
2010-08-06 21:00:00+01:00,2010-08-06,2010,8,6,21,0,IST,43,583
2010-08-06 21:30:00+01:00,2010-08-06,2010,8,6,21,30,IST,44,583
2010-08-06 22:00:00+01:00,2010-08-06,2010,8,6,22,0,IST,45,583
2010-08-06 22:30:00+01:00,2010-08-06,2010,8,6,22,30,IST,46,583
2010-08-06 23:00:00+01:00,2010-08-06,2010,8,6,23,0,IST,47,583
2010-08-06 23:30:00+01:00,2010-08-06,2010,8,6,23,30,IST,48,583
2010-08-07 00:00:00+01:00,2010-08-07,2010,8,7,0,0,IST,1,584
2010-08-07 00:30:00+01:00,2010-08-07,2010,8,7,0,30,IST,2,584
2010-08-07 01:00:00+01:00,2010-08-07,2010,8,7,1,0,IST,3,584
2010-08-07 01:30:00+01:00,2010-08-07,2010,8,7,1,30,IST,4,584
2010-08-07 02:00:00+01:00,2010-08-07,2010,8,7,2,0,IST,5,584
2010-08-07 02:30:00+01:00,2010-08-07,2010,8,7,2,30,IST,6,584
2010-08-07 03:00:00+01:00,2010-08-07,2010,8,7,3,0,IST,7,584
2010-08-07 03:30:00+01:00,2010-08-07,2010,8,7,3,30,IST,8,584
2010-08-07 04:00:00+01:00,2010-08-07,2010,8,7,4,0,IST,9,584
2010-08-07 04:30:00+01:00,2010-08-07,2010,8,7,4,30,IST,10,584
2010-08-07 05:00:00+01:00,2010-08-07,2010,8,7,5,0,IST,11,584
2010-08-07 05:30:00+01:00,2010-08-07,2010,8,7,5,30,IST,12,584
2010-08-07 06:00:00+01:00,2010-08-07,2010,8,7,6,0,IST,13,584
2010-08-07 06:30:00+01:00,2010-08-07,2010,8,7,6,30,IST,14,584
2010-08-07 07:00:00+01:00,2010-08-07,2010,8,7,7,0,IST,15,584
2010-08-07 07:30:00+01:00,2010-08-07,2010,8,7,7,30,IST,16,584
2010-08-07 08:00:00+01:00,2010-08-07,2010,8,7,8,0,IST,17,584
2010-08-07 08:30:00+01:00,2010-08-07,2010,8,7,8,30,IST,18,584
2010-08-07 09:00:00+01:00,2010-08-07,2010,8,7,9,0,IST,19,584
2010-08-07 09:30:00+01:00,2010-08-07,2010,8,7,9,30,IST,20,584
2010-08-07 10:00:00+01:00,2010-08-07,2010,8,7,10,0,IST,21,584
2010-08-07 10:30:00+01:00,2010-08-07,2010,8,7,10,30,IST,22,584
2010-08-07 11:00:00+01:00,2010-08-07,2010,8,7,11,0,IST,23,584
2010-08-07 11:30:00+01:00,2010-08-07,2010,8,7,11,30,IST,24,584
2010-08-07 12:00:00+01:00,2010-08-07,2010,8,7,12,0,IST,25,584
2010-08-07 12:30:00+01:00,2010-08-07,2010,8,7,12,30,IST,26,584
2010-08-07 13:00:00+01:00,2010-08-07,2010,8,7,13,0,IST,27,584
2010-08-07 13:30:00+01:00,2010-08-07,2010,8,7,13,30,IST,28,584
2010-08-07 14:00:00+01:00,2010-08-07,2010,8,7,14,0,IST,29,584
2010-08-07 14:30:00+01:00,2010-08-07,2010,8,7,14,30,IST,30,584
2010-08-07 15:00:00+01:00,2010-08-07,2010,8,7,15,0,IST,31,584
2010-08-07 15:30:00+01:00,2010-08-07,2010,8,7,15,30,IST,32,584
2010-08-07 16:00:00+01:00,2010-08-07,2010,8,7,16,0,IST,33,584
2010-08-07 16:30:00+01:00,2010-08-07,2010,8,7,16,30,IST,34,584
2010-08-07 17:00:00+01:00,2010-08-07,2010,8,7,17,0,IST,35,584
2010-08-07 17:30:00+01:00,2010-08-07,2010,8,7,17,30,IST,36,584
2010-08-07 18:00:00+01:00,2010-08-07,2010,8,7,18,0,IST,37,584
2010-08-07 18:30:00+01:00,2010-08-07,2010,8,7,18,30,IST,38,584
2010-08-07 19:00:00+01:00,2010-08-07,2010,8,7,19,0,IST,39,584
2010-08-07 19:30:00+01:00,2010-08-07,2010,8,7,19,30,IST,40,584
2010-08-07 20:00:00+01:00,2010-08-07,2010,8,7,20,0,IST,41,584
2010-08-07 20:30:00+01:00,2010-08-07,2010,8,7,20,30,IST,42,584
2010-08-07 21:00:00+01:00,2010-08-07,2010,8,7,21,0,IST,43,584
2010-08-07 21:30:00+01:00,2010-08-07,2010,8,7,21,30,IST,44,584
2010-08-07 22:00:00+01:00,2010-08-07,2010,8,7,22,0,IST,45,584
2010-08-07 22:30:00+01:00,2010-08-07,2010,8,7,22,30,IST,46,584
2010-08-07 23:00:00+01:00,2010-08-07,2010,8,7,23,0,IST,47,584
2010-08-07 23:30:00+01:00,2010-08-07,2010,8,7,23,30,IST,48,584
2010-08-08 00:00:00+01:00,2010-08-08,2010,8,8,0,0,IST,1,585
2010-08-08 00:30:00+01:00,2010-08-08,2010,8,8,0,30,IST,2,585
2010-08-08 01:00:00+01:00,2010-08-08,2010,8,8,1,0,IST,3,585
2010-08-08 01:30:00+01:00,2010-08-08,2010,8,8,1,30,IST,4,585
2010-08-08 02:00:00+01:00,2010-08-08,2010,8,8,2,0,IST,5,585
2010-08-08 02:30:00+01:00,2010-08-08,2010,8,8,2,30,IST,6,585
2010-08-08 03:00:00+01:00,2010-08-08,2010,8,8,3,0,IST,7,585
2010-08-08 03:30:00+01:00,2010-08-08,2010,8,8,3,30,IST,8,585
