ID,tariff,stimulus,kwh_2009_08,kwh_2009_09,kwh_2009_10,kwh_2009_11,kwh_2009_12,kwh_2010_01,kwh_2010_02,kwh_2010_03,kwh_2010_04,D_200_2,D_300_2,D_300_3,D_300_4,D_300_5,D_300_6,D_300_7,D_310_2,D_310_3,D_310_4,D_310_5,D_310_6,D_310_7,D_405_2,D_401_2,D_401_3,D_401_4,D_401_5,D_401_6
6085,B,3,714.772,649.3019999999988,695.3585,808.5815000000009,863.0819999999992,862.5689999999989,748.726500000001,865.7890000000024,680.2785000000003,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6088,E,E,244.6165000000002,278.8400000000003,282.8359999999998,481.0745,745.3935000000009,747.2489999999993,639.7459999999995,456.5639999999998,284.0085,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6107,E,E,175.57450000000017,187.9604999999997,204.7245000000004,207.86100000000022,221.02450000000002,207.71200000000002,177.8669999999998,202.84850000000026,200.70250000000058,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6120,E,E,80.24800000000033,57.930500000000286,89.8355000000001,98.86450000000016,126.448,138.46200000000013,119.54550000000009,105.9500000000003,85.3785000000002,,,,,,,,,,,,,,,,,,,
6122,B,3,478.79200000000014,405.61900000000026,546.8690000000003,578.8734999999995,623.8335,631.8504999999998,514.2125000000001,466.81849999999986,407.0910000000005,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6123,E,E,150.53750000000034,224.77800000000022,192.1825,323.2914999999999,224.3475000000005,274.604,267.37999999999965,233.1720000000001,214.71650000000034,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6145,E,E,288.98800000000006,245.36649999999977,154.6280000000002,306.2654999999996,386.4374999999995,352.61949999999996,345.48500000000035,325.97950000000026,341.7875000000004,,,,,,,,,,,,,,,,,,,
6148,E,E,174.95150000000015,169.52250000000046,121.88849999999933,99.82700000000013,81.7880000000002,114.31550000000011,88.18600000000012,100.92849999999993,32.364500000000106,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6156,E,E,228.05749999999975,219.55099999999962,254.28350000000006,255.91700000000006,332.47449999999964,324.31299999999953,347.2900000000003,385.2279999999995,327.00350000000054,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6158,E,E,387.1445000000005,449.44450000000074,541.0230000000009,588.2144999999997,657.1980000000003,610.6000000000009,489.8434999999998,543.1855000000006,508.62449999999995,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6159,E,E,511.2195,523.2074999999999,550.472999999999,666.9744999999994,823.3324999999993,767.9669999999996,657.8715000000005,636.1320000000003,531.5915000000005,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6174,E,E,331.59350000000046,322.6005000000004,319.3874999999996,328.79350000000056,364.06600000000026,377.97599999999983,309.2485000000003,186.08349999999967,299.041,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6176,E,E,203.05299999999977,339.7489999999992,306.87400000000054,298.8704999999996,414.6089999999995,347.90750000000014,278.16049999999996,255.77099999999947,249.7404999999997,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6180,E,E,467.1490000000004,404.40399999999966,485.2660000000002,470.67850000000004,617.9290000000002,558.5730000000009,414.1009999999999,460.2859999999993,414.8150000000001,,,,,,,,,,,,,,,,,,,
6208,E,E,608.0859999999985,576.5685000000008,513.4410000000001,363.0379999999997,404.0644999999999,365.0265000000003,309.2285000000003,346.7620000000002,482.6179999999989,,,,,,,,,,,,,,,,,,,
6214,E,E,175.17650000000035,164.07150000000001,181.3470000000002,191.4709999999999,159.97000000000003,222.22999999999985,173.2275000000001,174.42899999999983,132.99949999999987,,,,,,,,,,,,,,,,,,,
6219,E,E,336.9675000000004,262.8374999999995,292.2559999999997,313.27549999999985,442.20300000000015,367.7809999999996,299.633,339.46549999999985,316.0849999999998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6224,E,E,587.1510000000003,517.1430000000006,532.7280000000002,544.529000000001,600.7939999999999,630.0944999999989,512.5625,525.6165,461.2569999999993,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6239,E,E,312.5675000000007,363.6070000000008,347.04849999999925,380.7259999999997,458.125,469.2319999999992,425.9345000000003,413.126,341.82399999999956,,,,,,,,,,,,,,,,,,,
6240,E,E,563.3620000000005,531.9095000000008,615.5249999999999,791.3459999999999,892.9354999999991,901.6795000000013,668.6069999999993,643.9919999999985,567.0375000000005,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6241,E,E,660.7620000000002,600.4080000000006,590.8805000000007,501.2819999999996,499.7295000000004,563.1609999999998,381.779,400.35200000000043,379.5495000000002,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6249,E,E,130.444,116.60149999999994,149.69949999999986,171.1760000000003,164.10250000000005,149.60649999999993,140.5965000000002,168.38449999999997,155.59050000000008,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6253,E,E,214.16599999999994,180.4610000000001,163.2960000000003,167.36200000000034,167.58500000000015,228.6175000000002,222.06049999999993,169.42350000000013,142.3985,,,,,,,,,,,,,,,,,,,
6254,E,E,289.85050000000007,281.0369999999999,303.95200000000006,291.1644999999994,262.3160000000004,260.9175,225.49849999999955,239.79049999999995,201.59149999999983,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6258,E,E,548.7279999999997,528.8749999999998,641.2945000000007,767.7160000000005,925.8139999999993,935.9375000000013,700.3530000000011,689.818,605.6479999999998,,,,,,,,,,,,,,,,,,,
6270,E,E,339.79699999999957,328.87250000000074,340.5129999999998,446.6449999999996,350.06600000000066,454.7275000000005,459.1859999999999,535.9989999999993,478.6315000000005,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6272,E,E,543.9575000000003,451.6335000000002,508.7474999999995,588.5684999999988,746.4965000000014,673.5379999999997,532.7800000000001,541.3080000000002,467.32150000000104,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6281,E,E,177.92200000000008,148.0749999999999,178.46650000000034,172.70150000000007,192.26499999999984,180.31049999999954,153.86350000000007,153.99499999999992,148.8759999999999,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6293,B,3,272.0399999999998,274.74849999999986,292.8799999999999,314.6415000000002,431.25700000000046,389.6150000000006,274.68149999999974,291.46050000000037,290.19699999999926,,,,,,,,,,,,,,,,,,,
6295,E,E,326.4334999999994,371.1835000000009,384.9690000000008,543.7850000000001,621.4569999999999,586.9605,507.5079999999994,213.15349999999998,207.0969999999997,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6298,E,E,240.65399999999946,209.2994999999995,282.3420000000003,528.6374999999998,975.8594999999997,1270.7704999999978,946.3825000000007,864.2224999999961,617.2734999999999,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6301,E,E,162.95099999999977,164.1325000000001,184.1615000000001,188.7164999999999,212.46200000000053,234.74950000000032,168.2595000000001,164.75050000000016,148.2205000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6307,E,E,143.25949999999986,151.21249999999984,165.14499999999984,185.32650000000015,199.40649999999994,196.94850000000045,162.708,185.33449999999993,198.6815000000005,,,,,,,,,,,,,,,,,,,
6312,E,E,115.21599999999954,153.6845,142.81100000000023,208.11099999999985,167.82499999999982,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6314,B,3,180.69249999999934,184.07299999999972,231.05649999999966,297.65499999999935,393.94250000000017,389.3585000000009,292.8285,240.76949999999994,198.4294999999995,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6316,E,E,77.89899999999996,59.546999999999954,70.27200000000038,63.61400000000033,72.51499999999992,60.4540000000002,72.14299999999984,69.50649999999973,69.92749999999991,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6321,E,E,285.66300000000007,243.81950000000012,311.3929999999993,490.9375000000004,391.81549999999964,600.6590000000004,245.2245,292.0845,228.0374999999998,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6327,E,E,76.60200000000067,61.89450000000016,70.64300000000033,67.53199999999984,59.85849999999942,70.55049999999969,49.75099999999969,56.62699999999993,55.13150000000023,,,,,,,,,,,,,,,,,,,
6383,E,E,467.6059999999999,377.1275000000001,431.5009999999997,391.76200000000034,468.6530000000004,434.94800000000055,390.5449999999995,410.24699999999956,392.0455000000008,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6384,E,E,399.17499999999995,358.35550000000023,358.9689999999991,583.9825,822.7725000000007,762.260500000001,607.2834999999988,598.2435000000007,482.73199999999946,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6392,E,E,321.4984999999997,283.1440000000001,322.6824999999999,328.36400000000026,341.8845000000003,415.2500000000003,304.32400000000086,359.5915000000009,357.1035000000004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6394,E,E,422.6919999999996,493.2765000000005,524.5429999999999,171.78300000000036,549.9175000000009,1016.6184999999995,892.3139999999995,669.5925000000003,402.5860000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6410,E,E,103.68799999999987,123.05950000000026,134.09750000000005,146.80149999999978,134.32499999999948,151.76049999999984,134.56150000000008,118.60999999999976,127.9075,,,,,,,,,,,,,,,,,,,
6411,E,E,345.9334999999998,217.92700000000028,189.73800000000045,212.29800000000026,320.26350000000116,235.80700000000007,179.86550000000008,199.74100000000024,168.14650000000026,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6412,B,3,147.03849999999974,141.67449999999974,158.98349999999988,158.7850000000002,145.79900000000035,120.81050000000003,116.12100000000005,137.5189999999999,125.52049999999993,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6426,E,E,278.7999999999999,257.1839999999999,298.94500000000045,501.9849999999997,830.8200000000005,843.7554999999998,684.0304999999997,591.0819999999998,290.9735000000001,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6431,E,E,101.19849999999995,110.48699999999985,96.17649999999979,96.15649999999982,85.78049999999992,99.12799999999999,94.49400000000003,92.63550000000004,82.51,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6433,E,E,403.25149999999866,344.93449999999973,433.02650000000074,478.16999999999973,720.6504999999987,647.5340000000002,492.8795000000004,488.97000000000054,441.3059999999998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6436,E,E,305.83150000000006,129.01349999999985,216.04700000000017,125.53549999999922,124.82149999999929,482.28900000000084,391.0465000000006,287.299000000001,190.02450000000005,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6443,E,E,437.04900000000004,478.333,484.0794999999992,519.6840000000008,722.5615000000001,673.7374999999994,498.211,514.5045000000002,449.251,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6444,E,E,378.1934999999996,341.776,385.9915000000001,381.6165000000005,436.72450000000055,527.7465000000003,368.8225,397.07050000000027,358.8795000000003,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6445,E,E,242.18950000000004,240.60099999999986,192.2464999999999,256.18500000000023,313.0744999999998,310.2534999999999,246.74550000000013,278.3814999999995,235.21000000000006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
6459,E,E,242.97100000000034,252.4355,269.97050000000036,298.9180000000003,363.7050000000001,337.91250000000076,264.6444999999998,279.4050000000007,233.51849999999976,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
6460,E,E,207.63649999999947,197.24700000000007,218.22900000000004,217.35000000000096,222.3985000000006,213.6390000000008,187.40749999999963,196.12250000000006,181.25149999999985,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6464,E,E,479.4124999999998,536.7679999999993,687.8009999999998,632.5029999999992,697.6560000000005,765.3764999999995,753.8590000000012,718.7599999999995,445.65750000000014,,,,,,,,,,,,,,,,,,,
6466,E,E,452.16299999999967,464.86449999999877,542.2014999999996,551.1960000000003,688.8585000000005,622.0139999999994,518.1365000000006,538.8849999999994,449.88249999999925,,,,,,,,,,,,,,,,,,,
6469,E,E,204.12300000000016,189.458,257.1294999999996,243.25099999999918,270.4870000000001,336.3134999999997,304.7954999999999,248.7815000000003,274.12399999999946,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6476,E,E,84.20799999999984,90.23999999999997,78.20049999999999,80.31499999999947,118.22649999999966,114.27949999999977,84.29350000000008,93.61649999999983,91.31999999999985,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6478,E,E,93.87950000000029,133.51999999999984,113.41950000000006,117.64400000000005,132.30550000000025,120.35199999999948,107.70999999999925,113.48350000000006,108.31149999999968,,,,,,,,,,,,,,,,,,,
6482,E,E,441.8704999999997,433.79600000000005,463.42550000000057,429.6735000000008,440.3774999999996,462.1790000000001,391.7254999999999,437.525,404.6879999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6490,E,E,53.567999999999905,56.91000000000009,73.26600000000015,87.91900000000015,116.34249999999993,128.85700000000014,92.41750000000025,96.35149999999989,57.18900000000008,,,,,,,,,,,,,,,,,,,
6493,E,E,352.2985000000003,355.3939999999997,387.7935000000002,457.23950000000025,499.1560000000001,479.6249999999998,408.86950000000036,438.19999999999976,366.5135000000003,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6533,E,E,206.95450000000045,227.93150000000006,260.16499999999945,268.56199999999956,299.01949999999965,277.1245000000001,246.19400000000027,255.7485,231.34899999999965,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6541,E,E,382.6750000000001,388.8015000000003,450.83750000000066,388.8765000000007,485.93550000000005,428.03449999999935,339.3860000000001,367.3034999999999,365.18699999999984,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6547,E,E,175.28199999999973,167.0319999999999,230.35100000000008,232.32249999999993,243.73950000000036,230.78599999999997,212.7235000000003,182.19099999999972,166.08149999999983,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6548,E,E,404.1649999999996,447.291,520.1885000000004,520.1590000000004,519.9674999999991,600.9619999999994,477.43850000000083,505.46099999999944,450.41899999999964,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6558,B,3,328.7310000000002,300.019,346.37349999999986,362.1399999999995,349.45499999999987,301.04800000000057,297.2524999999996,251.35400000000016,279.8135000000004,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6564,E,E,378.9245000000004,340.7670000000008,343.30850000000015,340.4270000000004,422.6404999999995,399.6325000000009,303.6300000000001,354.80649999999974,397.4185000000005,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6568,E,E,19.04800000000004,80.84099999999913,18.386500000000023,14.916499999999917,27.387000000000018,115.89499999999917,34.386500000000076,11.01849999999986,15.727499999999806,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6572,B,3,294.43949999999995,306.2514999999994,343.97199999999947,377.8599999999998,436.3080000000001,382.21850000000035,378.87699999999984,417.2764999999997,359.26549999999975,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6575,E,E,216.01850000000007,194.03249999999997,155.36749999999967,319.9339999999996,145.03850000000028,216.56499999999954,308.2339999999987,244.45799999999963,164.0810000000003,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
6577,E,E,174.44650000000036,286.8849999999999,164.50100000000018,235.30349999999927,325.5784999999995,237.1840000000003,207.80350000000035,127.34699999999997,214.33099999999985,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6579,B,3,420.9145000000005,393.6025000000001,429.7014999999998,482.4099999999986,454.9160000000004,345.5819999999985,297.6865,333.2334999999992,220.9295000000005,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6585,E,E,277.87800000000016,262.83149999999995,273.9615000000004,250.80249999999984,184.63750000000033,188.86099999999948,150.9730000000001,177.33899999999988,160.96100000000033,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6588,B,3,555.704,587.3894999999995,601.9795000000004,667.4660000000009,828.5020000000001,758.0839999999993,566.6410000000001,577.5729999999996,530.63,,,,,,,,,,,,,,,,,,,
6591,E,E,127.51350000000055,140.7050000000004,135.5190000000007,117.99750000000061,127.40850000000037,135.02850000000012,119.64499999999974,121.72049999999994,154.92099999999994,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6600,E,E,386.3210000000002,317.53649999999965,318.54199999999935,471.92449999999957,505.61849999999976,532.0540000000003,438.64549999999986,473.01199999999955,396.604,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6603,B,3,76.04450000000018,72.97750000000018,80.77050000000014,99.09049999999992,113.73850000000004,86.95800000000007,80.75400000000006,90.91150000000009,75.17499999999997,,,,,,,,,,,,,,,,,,,
6607,E,E,131.76449999999983,122.50350000000024,167.08449999999976,173.69899999999984,312.67099999999954,390.3045000000001,265.24100000000004,278.11599999999953,197.13550000000006,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6613,E,E,563.3055000000003,527.6694999999999,537.0489999999999,506.0680000000008,536.7290000000004,491.2340000000003,412.20700000000016,480.4894999999995,518.2959999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6618,E,E,211.37199999999947,217.1644999999994,311.1179999999996,251.70849999999967,221.821,259.8529999999998,179.20699999999988,190.7250000000001,198.183,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6619,B,3,868.639999999999,791.3519999999997,912.0764999999977,810.3870000000001,1046.2155000000012,864.0375,824.112000000001,692.5844999999991,649.0154999999997,,,,,,,,,,,,,,,,,,,
6631,E,E,409.85800000000074,387.28950000000043,415.35549999999944,467.15549999999973,508.5950000000004,481.03349999999955,381.89000000000067,435.70000000000016,407.27200000000045,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6634,E,E,393.29299999999984,287.58799999999945,288.0985000000001,278.97600000000034,410.8150000000004,361.1744999999993,314.1785,285.59699999999935,324.27599999999984,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6646,E,E,252.38549999999987,218.7210000000001,215.40300000000002,191.9305000000003,250.9670000000003,218.12499999999966,177.64000000000058,177.9970000000003,209.07300000000012,,,,,,,,,,,,,,,,,,,
6656,E,E,473.606499999999,467.49349999999987,308.3379999999999,470.5055000000001,546.7804999999998,501.2139999999994,441.86499999999995,492.4075000000013,433.2985000000003,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6661,E,E,196.52449999999962,165.4499999999998,194.3744999999999,196.82500000000024,240.5630000000005,209.90150000000008,187.41699999999997,186.83300000000068,167.50050000000033,,,,,,,,,,,,,,,,,,,
6676,E,E,496.78900000000044,551.3065000000005,500.5379999999996,576.2220000000007,565.2209999999993,595.715500000001,457.30650000000065,485.4825000000004,449.2360000000003,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6677,B,3,136.87399999999994,130.49300000000014,138.49650000000025,143.7029999999997,149.62799999999987,146.1554999999991,160.70649999999998,160.8275000000001,145.1750000000002,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
6678,E,E,195.70999999999995,209.71850000000026,235.7055000000003,223.54300000000015,245.25300000000007,193.2835000000002,217.03600000000003,202.6040000000003,226.50749999999985,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6682,E,E,143.05350000000013,130.73350000000025,147.60049999999964,156.71600000000015,179.77949999999979,302.4860000000002,196.3864999999996,195.6390000000001,109.05749999999976,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6697,E,E,272.71150000000017,421.10299999999984,451.6314999999995,444.35499999999973,505.36199999999957,495.08149999999915,465.4505000000009,428.1839999999997,295.1999999999993,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6709,E,E,529.6265000000005,521.1305000000002,591.6694999999997,599.5610000000005,765.3640000000003,744.679000000002,573.2690000000002,524.7830000000006,475.551500000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6719,E,E,618.4025000000013,688.874999999999,802.6455000000017,604.3280000000007,643.0559999999987,699.4394999999995,626.6869999999994,689.3099999999997,691.2059999999993,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6720,E,E,472.0989999999995,437.3494999999998,451.3545000000003,488.93449999999973,362.46849999999847,481.2530000000005,450.6794999999993,443.66300000000024,395.9494999999998,,,,,,,,,,,,,,,,,,,
6725,E,E,586.8499999999998,564.0955000000009,592.0024999999999,665.5640000000006,1054.2659999999985,919.2165000000003,876.9854999999994,709.2025000000004,627.3909999999993,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6730,E,E,434.1015000000004,405.7099999999996,459.3420000000006,546.7524999999995,686.5359999999993,613.0970000000013,496.16200000000026,575.1775000000007,431.87150000000037,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6735,E,E,242.56250000000006,289.1275,283.46950000000004,310.77599999999995,336.2414999999993,396.2650000000001,253.9780000000005,273.1370000000001,228.96900000000008,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
